Time,SPN,Flag,PredHigh,PredLow
35.84511065483093,658.75,0,700.4463714534365,600.4463714534365
36.18976974487305,658.75,0,702.9202523995355,602.9202523995355
36.54366064071655,666.75,0,704.6691832425425,604.6691832425425
36.87503719329834,666.75,0,708.0377440246532,608.0377440246532
37.22943878173828,666.75,0,710.4139267472059,610.4139267472059
37.59138107299805,675.5,0,712.0610174907147,612.0610174907147
37.96714544296265,675.5,0,715.590735147595,615.590735147595
38.15849304199219,675.5,0,718.0809002684578,618.0809002684578
38.36980366706848,681.0,0,719.7756627978555,619.7756627978555
38.59757113456726,681.0,0,722.5020920918988,622.5020920918988
38.9301323890686,681.0,0,724.3754243452788,624.3754243452788
39.325218200683594,677.75,0,725.6501331450131,625.6501331450131
39.69109916687012,677.75,0,725.5639449318013,625.5639449318013
40.08490562438965,677.75,0,725.5126059118855,625.5126059118855
40.2982292175293,665.0,0,725.486790598936,625.486790598936
40.57177996635437,665.0,0,721.7788223955189,621.7788223955189
40.948898792266846,665.0,0,719.2489786176938,619.2489786176938
41.28500556945801,651.75,0,717.6046087107577,617.6046087107577
41.56267285346985,584.1620483398438,584.1620483398438,712.6069532290696,612.6069532290696
41.788647174835205,651.75,0,687.1776785405012,587.1776785405012
42.00145721435547,571.4307861328125,571.4307861328125,693.806631550062,593.806631550062
42.342713832855225,637.75,0,669.7196042975339,569.7196042975339
42.68776798248291,637.75,0,678.7007898609573,578.7007898609573
43.102423429489136,631.5,0,683.4275383316916,583.4275383316916
43.44227480888367,631.5,0,684.2669902596481,584.2669902596481
43.846065282821655,631.5,0,684.7623814593474,584.7623814593474
44.316736459732056,629.5,0,685.0412439819708,585.0412439819708
44.70118451118469,629.5,0,684.5372977259917,584.5372977259917
45.07150912284851,629.5,0,684.1879296047131,584.1879296047131
45.50981068611145,631.25,0,683.9369405542491,583.9369405542491
45.896284103393555,631.25,0,684.3222544387738,584.3222544387738
46.32860088348389,631.25,0,684.5395470910687,584.5395470910687
46.736467599868774,631.25,0,684.6552644158712,584.6552644158712
47.066139459609985,634.0,0,684.702390421229,584.702390421229
47.47280168533325,634.0,0,685.6087163069485,585.6087163069485
47.87702703475952,634.0,0,686.1643703473334,586.1643703473334
48.285244941711426,640.0,0,686.4999956183116,586.4999956183116
48.66786432266235,640.0,0,688.6361186368346,588.6361186368346
48.91212749481201,640.0,0,689.9811161238566,589.9811161238566
49.28437042236328,642.75,0,690.8216440729393,590.8216440729393
49.696197748184204,642.75,0,692.2286745672129,592.2286745672129
50.1326687335968,642.75,0,693.1124348055039,593.1124348055039
50.384650468826294,646.5,0,693.6646467589106,593.6646467589106
50.643818378448486,646.5,0,695.2034762722401,595.2034762722401
50.889015674591064,646.5,0,696.1737756108151,596.1737756108151
51.14406681060791,649.0,0,696.7826597660822,596.7826597660822
51.38891816139221,649.0,0,697.9589153430445,597.9589153430445
51.63185977935791,649.0,0,698.6999346799013,598.6999346799013
51.86606955528259,650.75,0,699.1668881786477,599.1668881786477
52.1009566783905,650.75,0,700.0140072750023,600.0140072750023
52.37088918685913,650.75,0,700.5473400819678,600.5473400819678
52.81643295288086,718.2696533203125,718.2696533203125,700.8839451945012,600.8839451945012
53.229315757751465,651.0,0,722.4670139664975,622.4670139664975
53.62626934051514,651.0,0,714.4810032799934,614.4810032799934
53.89633560180664,652.0,0,709.9359199855871,609.9359199855871
54.30679273605347,652.0,0,707.3722402339195,607.3722402339195
54.64720177650452,652.0,0,705.67092730972,605.67092730972
54.990811586380005,649.25,0,704.5839958727584,604.5839958727584
55.4579861164093,649.25,0,703.0532685127916,603.0532685127916
55.89163565635681,718.6431274414062,718.6431274414062,702.0629970205543,602.0629970205543
56.320287466049194,649.0,0,721.9192274129856,621.9192274129856
56.73539686203003,649.0,0,714.1386727627347,614.1386727627347
57.135191440582275,649.0,0,709.4285682435977,609.4285682435977
57.35205793380737,649.25,0,706.3378985460896,606.3378985460896
57.55825352668762,649.25,0,704.2854616707747,604.2854616707747
57.899169921875,649.25,0,702.9477128309553,602.9477128309553
58.29902768135071,649.25,0,702.0625057913417,602.0625057913417
58.67601537704468,649.25,0,701.4761299397115,601.4761299397115
59.091490030288696,649.25,0,701.0890056453615,601.0890056453615
59.503023862838745,649.25,0,700.831018492897,600.831018492897
59.935546875,648.75,0,700.6600262645563,600.6600262645563
60.35885047912598,648.75,0,700.4014521010228,600.4014521010228
60.81521511077881,648.75,0,700.2291126413064,600.2291126413064
61.26559400558472,649.5,0,700.1127554065937,600.1127554065937
61.70525145530701,649.5,0,700.248551441131,600.248551441131
62.11536383628845,649.5,0,700.3364914623197,600.3364914623197
62.56547164916992,647.25,0,700.3926269036914,600.3926269036914
63.019822120666504,647.25,0,699.7848490290679,599.7848490290679
63.419809341430664,647.25,0,699.3801311305182,599.3801311305182
63.84078049659729,647.25,0,699.1119158280461,599.1119158280461
64.21802592277527,647.25,0,698.9323132913581,598.9323132913581
64.66933131217957,647.25,0,698.8098675698066,598.8098675698066
65.04175043106079,647.75,0,698.7270926843656,598.7270926843656
65.48970460891724,647.75,0,698.813127924377,598.813127924377
65.90160846710205,647.75,0,698.8670918995234,598.8670918995234
66.30389785766602,648.25,0,698.8993660739009,598.8993660739009
66.74767589569092,648.25,0,699.064545389097,599.064545389097
67.16747331619263,648.25,0,699.169428596537,599.169428596537
67.6216926574707,647.75,0,699.2382947717558,599.2382947717558
68.07359671592712,647.75,0,699.1369563474257,599.1369563474257
68.52574634552002,647.75,0,699.0694104983932,599.0694104983932
68.9287462234497,649.25,0,699.0225012153284,599.0225012153284
69.39005923271179,649.25,0,699.4190358203376,599.4190358203376
69.77441430091858,649.25,0,699.678316002727,599.678316002727
70.18752074241638,647.5,0,699.8492037698784,599.8492037698784
70.58133149147034,647.5,0,699.458557829643,599.458557829643
71.01011323928833,647.5,0,699.2004829301733,599.2004829301733
71.43159890174866,648.25,0,699.0271233939511,599.0271233939511
71.85763168334961,648.25,0,699.1241019262401,599.1241019262401
72.28100872039795,648.25,0,699.1878562007915,599.1878562007915
72.68826842308044,649.25,0,699.2274947698575,599.2274947698575
73.06754279136658,649.25,0,699.5383823944367,599.5383823944367
73.44946455955505,649.25,0,699.7416509135685,599.7416509135685
73.85249924659729,650.0,0,699.871604485128,599.871604485128
74.2703607082367,650.0,0,700.1770296223275,600.1770296223275
74.72320318222046,650.0,0,700.3741254360228,600.3741254360228
75.13998031616211,650.0,0,700.5666601328671,600.5666601328671
75.42607092857361,649.75,0,700.58977925979,600.58977925979
75.68240284919739,649.75,0,700.5728746844371,600.5728746844371
75.95868754386902,649.75,0,700.5612469153277,600.5612469153277
76.37116289138794,651.0,0,700.5523007402229,600.5523007402229
76.79456567764282,651.0,0,700.9019415651478,600.9019415651478
77.22018051147461,651.0,0,701.1325119561902,601.1325119561902
77.59683632850647,649.0,0,701.2842276789798,601.2842276789798
77.9752893447876,649.0,0,700.8125078941302,600.8125078941302
78.39235162734985,649.0,0,700.499567649487,600.499567649487
78.84749221801758,649.75,0,700.2912241042167,600.2912241042167
79.31053352355957,649.75,0,700.3662771256985,600.3662771256985
79.79540681838989,649.75,0,700.4148916530305,600.4148916530305
80.21249127388,650.25,0,700.4455455255422,600.4455455255422
80.66928839683533,650.25,0,700.6074976626384,600.6074976626384
81.12759375572205,650.25,0,700.7140203205704,600.7140203205704
81.58352899551392,650.25,0,700.7836500176493,600.7836500176493
82.03973007202148,650.25,0,700.8773099629345,600.8773099629345
82.40243721008301,650.25,0,700.9055406367268,600.9055406367268
82.7764458656311,649.75,0,700.9231823945739,600.9231823945739
83.13830065727234,649.75,0,700.7430076223657,600.7430076223657
83.5910222530365,649.75,0,700.6563964694036,600.6563964694036
84.04538083076477,651.25,0,700.5969209459088,600.5969209459088
84.47178959846497,651.25,0,701.0295180317223,601.0295180317223
84.83600425720215,651.25,0,701.2826568949747,601.2826568949747
85.20673608779907,649.0,0,701.4495556286125,601.4495556286125
85.59411811828613,649.0,0,700.8793971193602,600.8793971193602
86.0123987197876,649.0,0,700.5268607070655,600.5268607070655
86.48828911781311,649.25,0,700.2934024865166,600.2934024865166
86.88312935829163,649.25,0,700.2068373820385,600.2068373820385
87.31697154045105,649.25,0,700.1492302296618,600.1492302296618
87.75903010368347,649.75,0,700.110761817306,600.110761817306
88.01662182807922,649.75,0,700.226489651634,600.226489651634
88.28111028671265,649.75,0,700.3023189595318,600.3023189595318
88.54208540916443,650.25,0,700.3517238883268,600.3517238883268
88.91039371490479,650.25,0,700.5258291967393,600.5258291967393
89.36567997932434,650.25,0,700.6408747817134,600.6408747817134
89.81084561347961,649.25,0,700.7161449485494,600.7161449485494
90.07018780708313,649.25,0,700.4797749098852,600.4797749098852
90.32638001441956,649.25,0,700.3221217839106,600.3221217839106
90.58615565299988,649.25,0,700.2166955604349,600.2166955604349
90.83559226989746,650.75,0,700.1455972327342,600.1455972327342
91.09381341934204,650.75,0,700.5264684769973,600.5264684769973
91.49887657165527,650.75,0,700.7777416288803,600.7777416288803
91.89903926849365,580.051025390625,580.051025390625,700.9435626602328,600.9435626602328
92.36987686157227,648.75,0,680.9052894942423,580.9052894942423
92.83821511268616,648.75,0,687.4122076883968,587.4122076883968
93.33776307106018,649.0,0,691.4087413820448,591.4087413820448
93.79702138900757,649.0,0,694.1383408361576,594.1383408361576
94.23882842063904,649.0,0,695.9822887301585,595.9822887301585
94.69103050231934,649.5,0,697.2223688930438,597.2223688930438
95.13467788696289,649.5,0,698.1925677915043,598.1925677915043
95.65084028244019,649.5,0,698.8442099109465,598.8442099109465
96.15593600273132,650.25,0,699.2815848338967,599.2815848338967
96.59978723526001,650.25,0,699.7805547622604,599.7805547622604
97.08125615119934,650.25,0,700.1160423762982,600.1160423762982
97.55731892585754,649.5,0,700.3405904774658,600.3405904774658
98.0676634311676,649.5,0,700.3197716716726,600.3197716716726
98.45877695083618,649.5,0,700.2821390978044,600.2821390978044
98.8089988231659,650.75,0,700.2215737275475,600.2215737275475
99.26169562339783,650.75,0,700.545881897836,600.545881897836
99.7547619342804,650.75,0,700.7639070847565,600.7639070847565
100.18766641616821,648.5,0,700.9098383619232,600.9098383619232
100.66449642181396,648.5,0,700.391543988514,600.391543988514
101.11802816390991,648.5,0,700.0412230308716,600.0412230308716
101.64569544792175,648.5,0,699.8045670428917,599.8045670428917
102.17180156707764,648.5,0,699.6439534140602,599.6439534140602
102.6091730594635,648.5,0,699.534871162961,599.534871162961
103.03662323951721,649.0,0,699.4597893321086,599.4597893321086
103.57566547393799,649.0,0,699.5465559200821,599.5465559200821
104.06877374649048,649.0,0,699.6038188631034,599.6038188631034
104.57934212684631,649.25,0,699.6414912968013,599.6414912968013
105.10344290733337,649.25,0,699.7348559996112,599.7348559996112
105.6486542224884,718.9837646484375,718.9837646484375,699.829653142443,599.829653142443
106.08034133911133,648.5,0,718.9369218432377,618.9369218432377
106.54598379135132,648.5,0,712.2852478046935,612.2852478046935
107.05388259887695,648.5,0,708.1721355212843,608.1721355212843
107.50814080238342,649.5,0,705.3841203869608,605.3841203869608
107.77010774612427,649.5,0,703.7527961999664,603.7527961999664
108.02890229225159,649.5,0,702.6341612603677,602.6341612603677
108.27555894851685,649.5,0,701.849395649241,601.849395649241
108.56552910804749,647.0,0,701.3257070687914,601.3257070687914
108.85034513473511,647.0,0,700.3328503507408,600.3328503507408
109.0971839427948,647.0,0,699.6036969310047,599.6036969310047
109.39605331420898,647.25,0,699.1263726790223,599.1263726790223
109.69741582870483,647.25,0,698.8646771971535,598.8646771971535
109.9888026714325,647.25,0,698.685570148506,598.685570148506
110.28832721710205,648.0,0,698.5630548194264,598.5630548194264
110.72393417358398,648.0,0,698.6749914672255,598.6749914672255
111.237478017807,648.0,0,698.7516801197601,598.7516801197601
111.70077705383301,648.75,0,698.8022221551978,598.8022221551978
112.18380093574524,648.75,0,699.0340467030475,599.0340467030475
112.7403838634491,648.75,0,699.1916049607904,599.1916049607904
113.26443791389465,648.5,0,699.2982187289738,599.2982187289738
113.63844895362854,648.5,0,699.3033855861133,599.3033855861133
114.1356589794159,648.5,0,699.3409218096664,599.3409218096664
114.55410432815552,650.25,0,699.3184847081557,599.3184847081557
115.0638017654419,650.25,0,699.7710655414904,599.7710655414904
115.60015630722046,650.25,0,700.1127333343436,600.1127333343436
115.98160910606384,647.75,0,700.3255348161277,600.3255348161277
116.40745091438293,647.75,0,699.7866056173362,599.7866056173362
116.69513463973999,647.75,0,699.4349142842373,599.4349142842373
116.9801914691925,648.0,0,699.1943589708429,599.1943589708429
117.27220559120178,648.0,0,699.0936135108034,599.0936135108034
117.54503178596497,648.0,0,699.0245574818624,599.0245574818624
117.83303737640381,649.25,0,698.9768667721175,598.9768667721175
118.14583921432495,649.25,0,699.2731719526021,599.2731719526021
118.46344780921936,649.25,0,699.4756333326209,599.4756333326209
118.93859767913818,650.0,0,699.6404176015953,599.6404176015953
119.38223457336426,650.0,0,699.9035665891396,599.9035665891396
119.90915584564209,650.0,0,700.1018237550354,600.1018237550354
120.44049644470215,649.25,0,700.2594385005609,600.2594385005609
120.88521480560303,649.25,0,700.1301978987424,600.1301978987424
121.42822909355164,649.25,0,700.056860380744,600.056860380744
121.97258520126343,651.0,0,700.0066937113288,600.0066937113288
122.51609063148499,651.0,0,700.433024288933,600.433024288933
123.09613704681396,718.2548217773438,718.2548217773438,700.7246182704117,600.7246182704117
123.4113929271698,651.0,0,718.7118326255805,618.7118326255805
123.92669582366943,649.0,0,712.9798040835244,612.9798040835244
124.6592948436737,649.0,0,708.8231870828635,608.8231870828635
125.24050831794739,649.0,0,706.0169523628069,606.0169523628069
125.67351078987122,649.25,0,704.0825210833744,604.0825210833744
126.10566544532776,716.8601684570312,716.8601684570312,702.8069433454307,602.8069433454307
126.54466485977173,649.25,0,718.8924774109249,618.8924774109249
127.04877257347107,649.5,0,713.0579128639895,613.0579128639895
127.57981634140015,649.5,0,709.2286930405199,609.2286930405199
128.18322587013245,649.5,0,706.5224765762839,606.5224765762839
128.62630820274353,649.75,0,704.6410208911267,604.6410208911267
129.05833792686462,649.75,0,703.3779127537599,603.3779127537599
129.48599648475647,649.75,0,702.4916528768904,602.4916528768904
129.92911219596863,649.25,0,701.8705729798281,601.8705729798281
130.34426522254944,649.25,0,701.3136064570216,601.3136064570216
130.7777500152588,649.25,0,700.9230402829851,600.9230402829851
131.19420337677002,650.5,0,700.6486102310029,600.6486102310029
131.65978980064392,650.5,0,700.7602584639368,600.7602584639368
132.12996578216553,650.5,0,700.8382286845036,600.8382286845036
132.55396842956543,647.75,0,700.8922775061302,600.8922775061302
132.98558926582336,647.75,0,700.2366731770436,600.2366731770436
133.2997760772705,647.75,0,699.7900519839557,599.7900519839557
133.69208121299744,648.25,0,699.5046654416636,599.5046654416636
134.16411137580872,648.25,0,699.4067327350249,599.4067327350249
134.6460039615631,648.25,0,699.3073127058167,599.3073127058167
135.1343445777893,649.0,0,699.2576307883022,599.2576307883022
135.7020034790039,649.0,0,699.4349294139679,599.4349294139679
136.17664098739624,649.0,0,699.537406359886,599.537406359886
136.65032815933228,649.75,0,699.6085329195142,599.6085329195142
137.12211275100708,649.75,0,699.8154376394874,599.8154376394874
137.6981327533722,649.75,0,699.9789854648014,599.9789854648014
138.25587129592896,649.5,0,700.0928904593178,600.0928904593178
138.81502223014832,649.5,0,700.1108779007843,600.1108779007843
139.3746473789215,649.5,0,700.1449874915338,600.1449874915338
139.8057792186737,651.25,0,700.1527192362776,600.1527192362776
140.28767728805542,651.25,0,700.5837475907733,600.5837475907733
140.78443336486816,651.25,0,700.8857652045943,600.8857652045943
141.27666068077087,651.25,0,701.0970892606429,601.0970892606429
141.77892136573792,648.5,0,701.2448981253809,601.2448981253809
142.26827025413513,648.5,0,700.6784751290216,600.6784751290216
142.77506923675537,648.5,0,700.2609921939053,600.2609921939053
143.26681566238403,649.0,0,699.9796159896468,599.9796159896468
143.84002423286438,649.0,0,699.9043482623129,599.9043482623129
144.4107105731964,649.0,0,699.851047477928,599.851047477928
144.85604238510132,649.5,0,699.8355964178359,599.8355964178359
145.1480221748352,649.5,0,699.9086931543393,599.9086931543393
145.47651290893555,649.5,0,699.9752795331267,599.9752795331267
145.97390270233154,650.0,0,700.0213471824129,600.0213471824129
146.53368473052979,650.0,0,700.1947757948033,600.1947757948033
147.03361630439758,650.0,0,700.3017875744725,600.3017875744725
147.53607201576233,649.5,0,700.3765332742199,600.3765332742199
148.020512342453,649.5,0,700.3065240020159,600.3065240020159
148.5065360069275,649.5,0,700.2569339740754,600.2569339740754
148.99572157859802,650.75,0,700.2216451249398,600.2216451249398
149.4861307144165,650.75,0,700.5010000098055,600.5010000098055
149.98138785362244,650.75,0,700.696514599788,600.696514599788
150.4726526737213,648.0,0,700.8332591164115,600.8332591164115
150.96481943130493,648.0,0,700.2588626744094,600.2588626744094
151.45444750785828,648.0,0,699.8554127149694,599.8554127149694
151.9460244178772,648.25,0,699.5496308131675,599.5496308131675
152.51634526252747,648.25,0,699.4105716452499,599.4105716452499
153.11495685577393,648.25,0,699.3116838751506,599.3116838751506
153.70253086090088,648.25,0,699.2421655520751,599.2421655520751
154.26145720481873,648.25,0,699.1920520702411,599.1920520702411
154.82263088226318,648.25,0,699.1576232915968,599.1576232915968
155.3848361968994,648.75,0,699.1321449210293,599.1321449210293
155.96231198310852,648.75,0,699.2359328015968,599.2359328015968
156.45284581184387,648.75,0,699.3305046791867,599.3305046791867
156.91429948806763,649.0,0,699.3592739156283,599.3592739156283
157.48794221878052,649.0,0,699.4554155789305,599.4554155789305
158.05058407783508,649.0,0,699.5221476703324,599.5221476703324
158.6014256477356,650.75,0,699.5687125363543,599.5687125363543
159.18698954582214,650.75,0,700.0301025242752,600.0301025242752
159.4938633441925,650.75,0,700.3678206470272,600.3678206470272
159.76975893974304,648.5,0,700.5926693317763,600.5926693317763
160.049245595932,648.5,0,700.2013600545638,600.2013600545638
160.41509795188904,648.5,0,699.9265076489945,599.9265076489945
160.8774573802948,648.5,0,699.7156370929215,599.7156370929215
161.3830270767212,648.5,0,699.5785545981319,599.5785545981319
161.83592772483826,648.5,0,699.4903491619399,599.4903491619399
162.39551901817322,648.5,0,699.4133878822067,599.4133878822067
162.94279503822327,648.5,0,699.3670067252494,599.3670067252494
163.49916911125183,648.5,0,699.3304855763893,599.3304855763893
164.05685329437256,648.5,0,699.3057020392563,599.3057020392563
164.61442685127258,648.75,0,699.2877640623253,599.2877640623253
164.9415247440338,648.75,0,699.3363350876197,599.3363350876197
165.4887192249298,648.75,0,699.369461796585,599.369461796585
166.06599068641663,648.25,0,699.3923643586403,599.3923643586403
166.64360404014587,648.25,0,699.2852243875776,599.2852243875776
167.21942782402039,648.25,0,699.209477689008,599.209477689008
167.81297779083252,649.75,0,699.1557223314627,599.1557223314627
168.31446313858032,579.9820556640625,579.9820556640625,699.4855965841833,599.4855965841833
168.9093587398529,580.117431640625,580.117431640625,682.5885212467626,582.5885212467626
169.55739498138428,646.75,0,668.7525114580998,568.7525114580998
170.114089012146,646.75,0,678.5766945037202,578.5766945037202
170.68480229377747,646.75,0,684.5169611463763,584.5169611463763
171.13826274871826,647.0,0,688.5897030692317,588.5897030692317
171.64322304725647,647.0,0,691.4959881010119,591.4959881010119
172.14335131645203,647.0,0,693.5103228929632,593.5103228929632
172.6855914592743,578.7650756835938,578.7650756835938,694.9013888340851,594.9013888340851
172.97514414787292,647.5,0,679.0330979734076,579.0330979734076
173.27385807037354,647.5,0,684.817412709303,584.817412709303
173.54171895980835,648.0,0,688.7810529279336,588.7810529279336
173.9634392261505,578.2175903320312,578.2175903320312,691.7119082492289,591.7119082492289
174.46761536598206,648.0,0,677.2135299033849,577.2135299033849
175.01106309890747,648.25,0,683.3806305044221,583.3806305044221
175.5646517276764,648.25,0,687.7495516759748,587.7495516759748
176.07907795906067,648.25,0,690.9046791898035,590.9046791898035
176.57528471946716,650.25,0,693.185776024827,593.185776024827
177.0399751663208,650.25,0,695.3281332721223,595.3281332721223
177.4274823665619,650.25,0,696.8225338099116,596.8225338099116
177.81569385528564,581.5164794921875,581.5164794921875,697.8888081900852,597.8888081900852
178.2118637561798,648.25,0,683.09298302736,583.09298302736
178.69265604019165,648.25,0,687.4678039575388,587.4678039575388
179.19231581687927,648.25,0,690.5694207778835,590.5694207778835
179.68210434913635,648.25,0,692.8279689569,592.8279689569
180.22591090202332,648.25,0,694.5212481669699,594.5212481669699
180.69307208061218,648.25,0,695.7154080633211,595.7154080633211
